Job_Title,Salary_Min,Salary_Max,Salary_Mid,Rating,Company_Name,Location,lat,lng,STATE,Industry
Call Center Data Analyst,42000,76000,59000,3.3,"The Chicago Lighthouse
3.3","Chicago, IL",41.8373,-87.6862,IL,Social Assistance
Data Analyst - 20,42000,76000,59000,4.8,"Genesys Talent
4.8","Northbrook, IL",42.1292,-87.8353,IL,Staffing & Outsourcing
Data Governance Analyst,42000,76000,59000,5.0,"1872 Consulting
5.0","Chicago, IL",41.8373,-87.6862,IL,N/A
Data Analyst,42000,76000,59000,3.3,"Stampede Meat, Inc.
3.3","Bridgeview, IL",41.7403,-87.8067,IL,Food & Beverage Manufacturing
Senior Global Data Analyst / Power BI Dashboard Developer,42000,76000,59000,2.8,"ALERE
2.8","Chicago, IL",41.8373,-87.6862,IL,Biotech & Pharmaceuticals
Data Analyst,42000,76000,59000,3.6,"Kelly Mitchell Group
3.6","Downers Grove, IL",41.7949,-88.017,IL,Staffing & Outsourcing
"Data Analyst, Tax (Affordable Care Act) (ACA) (Manager) (Multiple Positions)",42000,76000,59000,-1.0,Ernst & Young LLP,"Chicago, IL",41.8373,-87.6862,IL,N/A
Logistics Data Analyst,42000,76000,59000,2.5,"TreeHouse Foods, Inc.
2.5","Oak Brook, IL",41.8372,-87.9513,IL,Food & Beverage Manufacturing
Data Production Analyst,42000,76000,59000,4.2,"NJF Global Holdings
4.2","Chicago, IL",41.8373,-87.6862,IL,Staffing & Outsourcing
Senior Data Analyst,42000,76000,59000,3.5,"Chicago Public Schools
3.5","Chicago, IL",41.8373,-87.6862,IL,KN/A2 Education
SAS Data Analyst,42000,76000,59000,1.0,"Sphinix Solutions
1.0","Chicago, IL",41.8373,-87.6862,IL,IT Services
Data Analyst,42000,76000,59000,3.2,"Net2Source
3.2","Northbrook, IL",42.1292,-87.8353,IL,Staffing & Outsourcing
"Manufacturing Data Analyst - Woodridge, IL",42000,76000,59000,4.8,"Ongig
4.8","Woodridge, IL",41.7368,-88.0408,IL,Enterprise Software & Network Solutions
Senior Data Analyst,42000,76000,59000,2.9,"HIMSS
2.9","Chicago, IL",41.8373,-87.6862,IL,Health Care Services & Hospitals
Logistics Data Analyst,42000,76000,59000,3.4,"Flagstone Foods
3.4","Oak Brook, IL",41.8372,-87.9513,IL,Catering & Food Service Contractors
Visiting Undergraduate Affairs Data Analyst - Office of the Vice Provost for Undergraduate Affairs & Academic Programs,42000,76000,59000,4.1,"University of Illinois at Chicago
4.1","Chicago, IL",41.8373,-87.6862,IL,Colleges & Universities
Contract Analyst - Enterprise Market Data,42000,76000,59000,3.7,"Northern Trust
3.7","Chicago, IL",41.8373,-87.6862,IL,Banks & Credit Unions
Marketing Data Analyst - CPG,42000,76000,59000,5.0,"Foresight ROI
5.0","Chicago, IL",41.8373,-87.6862,IL,Advertising & Marketing
Senior Data Analyst,42000,76000,59000,4.1,"LEARN Charter School
4.1","Chicago, IL",41.8373,-87.6862,IL,KN/A2 Education
IT Risk and Compliance Data Reporting Analyst,42000,76000,59000,-1.0,TalentDash,"Chicago, IL",41.8373,-87.6862,IL,N/A
Data Analyst / Business Lead Generation Specialist [Part-Time],42000,76000,59000,2.5,"BankFinancial Corporation
2.5","Downers Grove, IL",41.7949,-88.017,IL,Banks & Credit Unions
JPSC-5704 - Data Analyst,42000,76000,59000,4.5,"Avani Technology Solutions
4.5","Chicago, IL",41.8373,-87.6862,IL,IT Services
Workforce Data Analyst,42000,76000,59000,3.5,"Chicago Public Schools
3.5","Chicago, IL",41.8373,-87.6862,IL,KN/A2 Education
Data Analyst Junior,42000,76000,59000,5.0,"Staffigo Technical Services, LLC
5.0","Chicago, IL",41.8373,-87.6862,IL,IT Services
Senior Data Analyst,42000,76000,59000,-1.0,Trilogy Behavioral Health,"Chicago, IL",41.8373,-87.6862,IL,N/A
Senior Trading Systems Data Analyst (Chicago or NY),42000,76000,59000,2.1,"Capital Management
2.1","Chicago, IL",41.8373,-87.6862,IL,Investment Banking & Asset Management
Data Analyst-IT III,42000,76000,59000,-1.0,Stark HR Consulting LLC,"Chicago, IL",41.8373,-87.6862,IL,N/A
"Sr Analyst, Distrib Data Eng",42000,76000,59000,3.3,"Nuveen
3.3","Chicago, IL",41.8373,-87.6862,IL,Investment Banking & Asset Management
Reconciliation Data Operations Analyst,42000,76000,59000,3.5,"eBay
3.5","Austin, TX",30.3004,-97.7522,TX,Internet
Senior Claims Data Analyst,42000,76000,59000,2.8,"Healthgrades
2.8","Austin, TX",30.3004,-97.7522,TX,Internet
Business Data Analyst,42000,76000,59000,4.6,"Pushnami
4.6","Austin, TX",30.3004,-97.7522,TX,Advertising & Marketing
Data Quality Analyst,42000,76000,59000,2.6,"MedSeek
2.6","Austin, TX",30.3004,-97.7522,TX,Computer Hardware & Software
Ad Integrity Data Analyst-ATX,42000,76000,59000,3.8,"TikTok
3.8","Austin, TX",30.3004,-97.7522,TX,Internet
Junior Data Analyst,42000,76000,59000,2.6,"Assembly
2.6","Austin, TX",30.3004,-97.7522,TX,Advertising & Marketing
Junior Data Analyst,42000,76000,59000,2.8,"Texas Health & Human Services Commission
2.8","Austin, TX",30.3004,-97.7522,TX,State & Regional Agencies
Data Analyst - People Analytics,42000,76000,59000,4.6,"OnlineMedEd
4.6","Austin, TX",30.3004,-97.7522,TX,Colleges & Universities
"Data Analyst, Trust & Safety",42000,76000,59000,4.1,"Taskrabbit
4.1","Austin, TX",30.3004,-97.7522,TX,Internet
Data Analyst I,42000,76000,59000,2.8,"Texas Health and Human Services Commission
2.8","Austin, TX",30.3004,-97.7522,TX,State & Regional Agencies
Data Analyst,42000,76000,59000,4.1,"Zynga
4.1","Austin, TX",30.3004,-97.7522,TX,Video Games
Data Analyst (Remote),42000,76000,59000,4.9,"Cypress HCM
4.9","Austin, TX",30.3004,-97.7522,TX,Staffing & Outsourcing
EDI Data Analyst,42000,76000,59000,4.7,"KGS
4.7","Austin, TX",30.3004,-97.7522,TX,Investment Banking & Asset Management
Data Analyst,42000,76000,59000,3.6,"Central Health
3.6","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
Business Intelligence and Data Analyst,42000,76000,59000,3.9,"Teacher Retirement System of Texas
3.9","Austin, TX",30.3004,-97.7522,TX,Investment Banking & Asset Management
Data Analyst,42000,76000,59000,2.8,"Texas Health & Human Services Commission
2.8","Austin, TX",30.3004,-97.7522,TX,State & Regional Agencies
Data Analyst,42000,76000,59000,4.0,"CYNET SYSTEMS
4.0","Austin, TX",30.3004,-97.7522,TX,IT Services
Junior Data Analyst,42000,76000,59000,3.4,"Assembly
3.4","Austin, TX",30.3004,-97.7522,TX,Advertising & Marketing
"Data Reporting Analyst, BI",42000,76000,59000,4.6,"Pushnami
4.6","Austin, TX",30.3004,-97.7522,TX,Advertising & Marketing
Data Analyst,42000,76000,59000,4.3,"Lightspeed Systems
4.3","Austin, TX",30.3004,-97.7522,TX,Computer Hardware & Software
Data & Reporting Analyst,42000,76000,59000,1.9,"Global Resale
1.9","Austin, TX",30.3004,-97.7522,TX,Computer Hardware & Software
Junior Data Analyst,42000,76000,59000,5.0,"Staffigo Technical Services, LLC
5.0","Austin, TX",30.3004,-97.7522,TX,IT Services
Data Strategy Analyst,42000,76000,59000,3.2,"GroupBy Inc.
3.2","Austin, TX",30.3004,-97.7522,TX,Enterprise Software & Network Solutions
Live Operations Data Analyst,42000,76000,59000,3.8,"Wargaming
3.8","Austin, TX",30.3004,-97.7522,TX,Video Games
Data Analyst,42000,76000,59000,5.0,"Staffigo Technical Services, LLC
5.0","Austin, TX",30.3004,-97.7522,TX,IT Services
Business Intelligence Analyst / Data Analyst,42000,76000,59000,4.0,"TalentCare
4.0","Austin, TX",30.3004,-97.7522,TX,Health Care Services & Hospitals
Data Analyst,42000,76000,59000,3.5,"Robert Half
3.5","Austin, TX",30.3004,-97.7522,TX,Staffing & Outsourcing
Senior SAS Data Analyst,46000,72000,59000,4.6,"Ascent
4.6","San Ramon, CA",37.7625,-121.9365,CA,Staffing & Outsourcing
Enrollment & Student Services Data and Systems Operations Analyst,46000,72000,59000,3.2,"Samuel Merritt University
3.2","Oakland, CA",37.7903,-122.2165,CA,Colleges & Universities
Data Analyst - Mutual Funds,42000,76000,59000,3.0,"Highbridge Consulting LLC
3.0","New York, NY",40.6943,-73.9249,NY,N/A
"Data Analyst, Chronic Disease Prevention",42000,76000,59000,3.4,"City of New York
3.4","New York, NY",40.6943,-73.9249,NY,Municipal Governments
Data Analyst II - Division of Endocrinology,42000,76000,59000,3.4,"Mount Sinai Health System
3.4","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Sr. Data Analyst (Rochade),42000,76000,59000,3.9,"DataFactZ
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
Data Governance Analysts,42000,76000,59000,3.2,"Knowledgent
3.2","Warren, NJ",40.2236,-74.7641,NJ,Consulting
Technical Business or Data Analyst,46000,72000,59000,4.4,"Adwait Algorithm
4.4","Santa Clara, CA",37.3645,-121.968,CA,IT Services
Clinical Data Analyst,42000,74000,58000,2.7,"ProHEALTH Medical Management
2.7","Lake Success, NY",40.768,-73.7089,NY,Health Care Services & Hospitals
"Remote: Data Analyst (Data Lineage, Financial industry)_Long term",42000,74000,58000,4.0,"Reliable Software Resources
4.0","New York, NY",40.6943,-73.9249,NY,IT Services
Senior Data Analyst,42000,74000,58000,-1.0,Maisonette Careers,"Brooklyn, NY",40.6501,-73.9496,NY,N/A
Data Governance Analyst,42000,74000,58000,3.5,"Donnelly & Moore Corporation
3.5","New York, NY",40.6943,-73.9249,NY,Staffing & Outsourcing
"Data Management, Firmwide Data Quality, Analyst",42000,74000,58000,3.9,"J.P. Morgan
3.9","Newark, NJ",40.7245,-74.1725,NJ,Investment Banking & Asset Management
Compensation and Data Analyst (Human Resources),42000,74000,58000,4.1,"Saratoga Medical Center
4.1","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
Senior Data Analyst,42000,74000,58000,3.1,"YAI/NIPD Network
3.1","New York, NY",40.6943,-73.9249,NY,Social Assistance
"Data Analyst II, Division of Gastroenterology (Research)",42000,74000,58000,3.1,"Mount Sinai Medical Center
3.1","New York, NY",40.6943,-73.9249,NY,Health Care Services & Hospitals
NY Healthcare Data/Reporting Analyst,42000,74000,58000,3.9,"Diverse Lynx
3.9","New York, NY",40.6943,-73.9249,NY,IT Services
Data Analyst,42000,74000,58000,4.3,"Quad Consultancy
4.3","Mount Vernon, NY",40.9136,-73.8291,NY,Consulting
Big Data QA Analyst / QA Tester / Test Analyst,42000,74000,58000,3.7,"Competent Systems, Inc
3.7","Jersey City, NJ",40.7161,-74.0682,NJ,Enterprise Software & Network Solutions
Senior Data Analyst,42000,74000,58000,3.2,"1199SEIU Funds
3.2","New York, NY",40.6943,-73.9249,NY,Insurance Carriers
Senior Supply Chain Data Analyst,42000,74000,58000,3.8,"Peloton Interactive
3.8","New York, NY",40.6943,-73.9249,NY,"Health, Beauty, & Fitness"
"Data Analyst, Capital Markets (Manager)",42000,74000,58000,3.5,"Genpact
3.5","New York, NY",40.6943,-73.9249,NY,IT Services
"Analyst, People Operations & HR Data",42000,74000,58000,-1.0,LACOSTE CORPORATE,"New York, NY",40.6943,-73.9249,NY,N/A
"Senior Analyst, Data Instrumentation & Quality (Disney+)",42000,74000,58000,3.6,"Disney Streaming Services
3.6","New York, NY",40.6943,-73.9249,NY,Internet
CIB F&BM Global Program Management EMEA - International Regulatory - Data Provisioning Business Analyst - Associate,42000,74000,58000,3.9,"J.P. Morgan
3.9","New York, NY",40.6943,-73.9249,NY,Investment Banking & Asset Management
Business Data Analyst (Financial Services),42000,74000,58000,-1.0,The Enosys Group LLC,"New York, NY",40.6943,-73.9249,NY,N/A
Senior IT Technical Data Analyst,42000,74000,58000,2.4,"EmblemHealth
2.4","New York, NY",40.6943,-73.9249,NY,Insurance Carriers
Data Analyst/Data Acquisition Speciliest with Financial Industry Exp,42000,74000,58000,4.0,"Reliable Software Resources
4.0","New York, NY",40.6943,-73.9249,NY,IT Services
Data Analyst/Data Scanning with Financial Industry exp,42000,74000,58000,4.0,"Reliable Software Resources
4.0","New York, NY",40.6943,-73.9249,NY,IT Services
"Sr Business Analyst, Data Science",42000,74000,58000,3.6,"Jackson Hewitt
3.6","Jersey City, NJ",40.7161,-74.0682,NJ,Other Retail Stores
Senior Data Analyst - Data Governance,42000,74000,58000,4.0,"Reliable Software Resources
4.0","New York, NY",40.6943,-73.9249,NY,IT Services
"Senior Manager, Data Analyst",42000,74000,58000,3.2,"National Kidney Foundation
3.2","New York, NY",40.6943,-73.9249,NY,Health Fundraising Organizations
Senior Business Intelligence & Data Science Analyst,42000,74000,58000,2.5,"CheckedUp
2.5","New York, NY",40.6943,-73.9249,NY,N/A
Risk Adjustment Data Analyst,42000,74000,58000,3.6,"Horizon Blue Cross Blue Shield of New Jersey
3.6","Newark, NJ",40.7245,-74.1725,NJ,Insurance Carriers
Data Analyst III,42000,74000,58000,3.0,"IPRO
3.0","Lake Success, NY",40.768,-73.7089,NY,Health Care Services & Hospitals
Microsoft Dynamics CRM Data Analyst,41000,75000,58000,3.7,"IBM
3.7","Chicago, IL",41.8373,-87.6862,IL,IT Services
Logistics Data Analyst,41000,75000,58000,2.6,"TreeHouse Foods, Inc.
2.6","Oak Brook, IL",41.8372,-87.9513,IL,Food & Beverage Manufacturing
Tableau Developer/Data Analyst,41000,75000,58000,3.6,"Empire Today
3.6","Northlake, IL",41.9143,-87.9054,IL,Other Retail Stores
Data Quality Analyst-Product Content Specialist,41000,75000,58000,3.0,"Steiner Electric Company
3.0","Elk Grove Village, IL",42.0063,-87.9921,IL,Wholesale
"Sr. Data Analyst - Analytics, Marketing, CPG",41000,75000,58000,4.9,"Jobot
4.9","Chicago, IL",41.8373,-87.6862,IL,Staffing & Outsourcing
Project Analyst Data Protection,41000,75000,58000,3.9,"VDart Inc.
3.9","Bolingbrook, IL",41.6903,-88.1019,IL,IT Services
Senior Research Data Analyst,41000,75000,58000,4.0,"University of Chicago
4.0","Chicago, IL",41.8373,-87.6862,IL,Colleges & Universities
"Senior Data Analyst, Instrumentation & Quality (Disney+)",42000,74000,58000,4.0,"Walt Disney Company
4.0","New York, NY",40.6943,-73.9249,NY,Motion Picture Production & Distribution
Senior Data Analyst - Data Cataloging / Data Profiling,42000,74000,58000,3.6,"Perficient
3.6","New York, NY",40.6943,-73.9249,NY,IT Services
Information Data Analyst,42000,74000,58000,4.1,"Universal Technical Resource Services, Inc.
4.1","Dover, NJ",40.8859,-74.5597,NJ,IT Services
Data Analyst with ASG & Lineage experience,42000,74000,58000,-1.0,Perficient/ BNY,"New York, NY",40.6943,-73.9249,NY,N/A
Jr Data Analyst - $22/hr w2,42000,74000,58000,2.5,"Avacend, Inc.
2.5","Warren, NJ",40.2236,-74.7641,NJ,Staffing & Outsourcing
SAS Programmer - Data Exports (Laboratory Clinical Analyst) - Future Opportunities,43000,72000,57500,3.0,"Q2 Solutions
3.0","Marietta, GA",33.9533,-84.5422,GA,Biotech & Pharmaceuticals
Pricing & Data Analyst,43000,72000,57500,4.7,"CharterUP
4.7","Atlanta, GA",33.7627,-84.4224,GA,Internet
DHS/DAS-Aging Services Data Base Help Desk Analyst-(Business Support Analyst 2,43000,72000,57500,3.4,"State of Georgia
3.4","Atlanta, GA",33.7627,-84.4224,GA,State & Regional Agencies
Senior Data Analyst,43000,72000,57500,3.2,"Informa
3.2","Atlanta, GA",33.7627,-84.4224,GA,Publishing
Public Health Data Analyst,43000,72000,57500,3.5,"ICF
3.5","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Data Analyst/Accounting Specialist - DEA,43000,72000,57500,4.3,"IT Coalition
4.3","Atlanta, GA",33.7627,-84.4224,GA,Accounting
HR Data Analyst,43000,72000,57500,2.6,"HD Supply
2.6","Atlanta, GA",33.7627,-84.4224,GA,Construction
Intern - Data Analyst,43000,72000,57500,3.2,"Gwinnett County
3.2","Gwinnett Mall Corners Post Office, GA",33.7627,-84.4224,GA,Federal Agencies
Data Analyst,43000,72000,57500,2.0,"Bluesky Resource Solutions
2.0","Atlanta, GA",33.7627,-84.4224,GA,IT Services
Scientific Data Analyst (COVID-19 Response),43000,72000,57500,3.6,"GAP Solutions Inc. (GAPSI)
3.6","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Scientific Data Analyst,43000,72000,57500,3.0,"Maximus, Inc.
3.0","Atlanta, GA",33.7627,-84.4224,GA,Staffing & Outsourcing
"Data Analyst 3 (San Diego or Atlanta, GA)",43000,72000,57500,3.6,"BD
3.6","Atlanta, GA",33.7627,-84.4224,GA,Health Care Products Manufacturing
Senior Data Analyst - Supply Chain Analytics,43000,72000,57500,3.6,"Home Depot
3.6","Atlanta, GA",33.7627,-84.4224,GA,N/A
Lead Data Analyst-Adult Swim Games,43000,72000,57500,3.7,"Warner Media LLC
3.7","Atlanta, GA",33.7627,-84.4224,GA,TV Broadcast & Cable Networks
Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,43000,72000,57500,4.5,"Maine Pointe
4.5","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Financial Data Analyst,43000,72000,57500,4.1,"Kforce
4.1","Atlanta, GA",33.7627,-84.4224,GA,Staffing & Outsourcing
Senior Data Analyst,43000,72000,57500,3.8,"Informa Intelligence
3.8","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Data Analyst,43000,72000,57500,2.5,"Avacend, Inc.
2.5","Atlanta, GA",33.7627,-84.4224,GA,Staffing & Outsourcing
"Data Analyst - Merchant, Credit Card or Banking Services (not IT)",43000,72000,57500,3.7,"Focus
3.7","Alpharetta, GA",34.0704,-84.2739,GA,Internet
Business Data Analyst,43000,72000,57500,3.3,"Vaco Technology
3.3","Dunwoody, GA",33.9418,-84.3122,GA,Consulting
Statistical Data Analyst,43000,72000,57500,3.7,"LexisNexis Risk Solutions
3.7","Alpharetta, GA",34.0704,-84.2739,GA,Consulting
Senior Claims Data Analyst,43000,72000,57500,2.8,"Healthgrades
2.8","Atlanta, GA",33.7627,-84.4224,GA,Internet
"Data Analyst, Space Optimization",43000,72000,57500,3.6,"Home Depot
3.6","Atlanta, GA",33.7627,-84.4224,GA,N/A
Data Analyst/Engineer,43000,72000,57500,2.6,"USAN
2.6","Norcross, GA",33.9379,-84.2065,GA,Computer Hardware & Software
Senior Data Analyst - Partner Analytics,43000,72000,57500,4.4,"McKinsey & Company
4.4","Atlanta, GA",33.7627,-84.4224,GA,Consulting
DATA ANALYST SUPPLY CHAIN,43000,72000,57500,3.6,"Home Depot
3.6","Atlanta, GA",33.7627,-84.4224,GA,N/A
Public Health Abstractor and Data Management Analyst,43000,72000,57500,3.5,"ICF
3.5","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Digital Data Analyst,43000,72000,57500,3.5,"UPS
3.5","Alpharetta, GA",34.0704,-84.2739,GA,Logistics & Supply Chain
Public Health Data Visualization Analyst,43000,72000,57500,4.0,"Lantana Consulting Group
4.0","Atlanta, GA",33.7627,-84.4224,GA,Consulting
Senior Product Data Analyst,43000,72000,57500,4.5,"Calendly
4.5","Atlanta, GA",33.7627,-84.4224,GA,Computer Hardware & Software
Technology Control Analyst - AVP (Chief Data Office),40000,74000,57000,3.1,"MUFG
3.1","Charlotte, NC",35.208,-80.8304,NC,Banks & Credit Unions
DIGITAL DATA/INSIGHTS ANALYST,40000,74000,57000,3.0,"Midan Marketing
3.0","Mooresville, NC",35.5849,-80.8265,NC,Advertising & Marketing
Big data analyst,40000,74000,57000,-1.0,dataBridge,"Charlotte, NC",35.208,-80.8304,NC,N/A
Data Mgmt Analyst w/Traded Products,40000,74000,57000,3.6,"Signature Consultants
3.6","Charlotte, NC",35.208,-80.8304,NC,Staffing & Outsourcing
Data Governance Business Information Analyst,40000,74000,57000,3.8,"Brighthouse Financial
3.8","Charlotte, NC",35.208,-80.8304,NC,Insurance Carriers
Data Analyst with Security Clearance,40000,74000,57000,3.6,"Accenture Federal Services
3.6","Charlotte, NC",35.208,-80.8304,NC,IT Services
"Data Analyst, Data Activation",40000,74000,57000,3.3,"Lowe's
3.3","Mooresville, NC",35.5849,-80.8265,NC,Home Centers & Hardware Stores
QA Analyst with MongoDB / Big Data,40000,74000,57000,3.8,"PruTech Solutions, Inc.
3.8","Charlotte, NC",35.208,-80.8304,NC,IT Services
"Sr. Analyst, Product Content Data Quality",40000,74000,57000,3.3,"Lowe's
3.3","Mooresville, NC",35.5849,-80.8265,NC,Home Centers & Hardware Stores
Data Analyst - (Work From Home) - ID,46000,68000,57000,-1.0,Power Fusion Media,"Las Vegas, NV",36.2333,-115.2654,NV,N/A
Data Analyst,46000,68000,57000,5.0,"Paysign, Inc.
5.0","Las Vegas, NV",36.2333,-115.2654,NV,Financial Transaction Processing
Data Analyst,46000,68000,57000,-1.0,Aeva Specialty Pharmacy,"Las Vegas, NV",36.2333,-115.2654,NV,N/A
Data analyst,46000,68000,57000,2.6,"TRISTAR Risk Management
2.6","Las Vegas, NV",36.2333,-115.2654,NV,Insurance Agencies & Brokerages
Healthcare Data Analyst,46000,68000,57000,3.8,"UNLV Medicine
3.8","Las Vegas, NV",36.2333,-115.2654,NV,Colleges & Universities
Data Analyst,46000,68000,57000,2.7,"Vision Technologies
2.7","Las Vegas, NV",36.2333,-115.2654,NV,IT Services
Vendor Master Data Associate Analyst,46000,68000,57000,3.5,"Xcel Energy
3.5","Henderson, NV",36.0133,-115.038,NV,Utilities
Live Sports Data Analyst,46000,68000,57000,-1.0,DeckPrism Sports,"Henderson, NV",36.0133,-115.038,NV,N/A
Data Systems Risk Analyst II,46000,68000,57000,2.7,"Credit One Bank
2.7","Las Vegas, NV",36.2333,-115.2654,NV,Lending
Financial Data Analyst,46000,68000,57000,2.7,"Credit One Bank
2.7","Las Vegas, NV",36.2333,-115.2654,NV,Lending
Instrumentation Radar and Telemetry Systems Data Analysts,46000,68000,57000,-1.0,LTE Networks- Navy TRIDENT,"Las Vegas, NV",36.2333,-115.2654,NV,N/A
"** Full Time with Client - DATA VALIDATOR and Medical Cost Analyst @ Arcadia , CA /",46000,68000,57000,3.3,"EOK Technologies Inc
3.3","Las Vegas, NV",36.2333,-115.2654,NV,IT Services
Associate Enterprise Data Analyst,42000,72000,57000,3.4,"Remedi SeniorCare
3.4","Towson, MD",39.3944,-76.619,MD,Health Care Services & Hospitals
Data Analyst,42000,72000,57000,4.9,"Big Huge Games
4.9","Timonium, MD",39.4463,-76.6083,MD,Video Games
Sr Analyst-Data-Quality,42000,72000,57000,3.3,"Ascension
3.3","Baltimore, MD",39.3051,-76.6144,MD,Health Care Services & Hospitals
Lead Data Analyst,42000,72000,57000,4.9,"Big Huge Games
4.9","Timonium, MD",39.4463,-76.6083,MD,Video Games
Data Analyst,42000,72000,57000,2.9,"Money Map Press
2.9","Baltimore, MD",39.3051,-76.6144,MD,Publishing
Equity Data Insights Analyst - Quantitative Analyst,42000,72000,57000,3.6,"T. Rowe Price
3.6","Baltimore, MD",39.3051,-76.6144,MD,Investment Banking & Asset Management
"Analyst III, QC Data Reviewer",42000,72000,57000,3.0,"Emergent BioSolutions
3.0","Baltimore, MD",39.3051,-76.6144,MD,Biotech & Pharmaceuticals
Data Analyst,42000,72000,57000,3.4,"Ascential
3.4","Baltimore, MD",39.3051,-76.6144,MD,Internet
Client Data Operations - Analyst/Associate - Firmwide Operations,42000,72000,57000,3.8,"Morgan Stanley
3.8","Baltimore, MD",39.3051,-76.6144,MD,Investment Banking & Asset Management
Junior Data Analyst/Statistician,42000,72000,57000,2.7,"CORMAC
2.7","Columbia, MD",39.2004,-76.859,MD,Computer Hardware & Software
Research Data Analyst,42000,72000,57000,4.1,"Johns Hopkins University
4.1","Baltimore, MD",39.3051,-76.6144,MD,Colleges & Universities
Healthcare Data Analyst - Remote,42000,72000,57000,3.3,"Allscripts
3.3","Annapolis, MD",38.9706,-76.5047,MD,Computer Hardware & Software
Data Analyst,42000,72000,57000,3.8,"Mondo
3.8","Owings Mills, MD",39.4115,-76.7913,MD,Staffing & Outsourcing
Data Analyst,42000,72000,57000,-1.0,Merritt Technical Associates,"Owings Mills, MD",39.4115,-76.7913,MD,Computer Hardware & Software
Supplier Data Analyst,42000,72000,57000,4.3,"TekPartners
4.3","Baltimore, MD",39.3051,-76.6144,MD,Staffing & Outsourcing
Business Data Analyst,42000,72000,57000,3.7,"Pyramid Consulting, Inc.
3.7","Baltimore, MD",39.3051,-76.6144,MD,Computer Hardware & Software
Data Reporting Analyst,42000,72000,57000,3.5,"Robert Half
3.5","Baltimore, MD",39.3051,-76.6144,MD,Staffing & Outsourcing
Supplier Data Analyst,42000,72000,57000,3.6,"Ajilon
3.6","Baltimore, MD",39.3051,-76.6144,MD,Staffing & Outsourcing
Supplier Data Analyst,42000,72000,57000,3.6,"Randstad
3.6","Baltimore, MD",39.3051,-76.6144,MD,Staffing & Outsourcing
Data Analyst,42000,72000,57000,4.7,"The Denzel Group
4.7","Ruxton, MD",39.3051,-76.6144,MD,N/A
Data Analyst,42000,72000,57000,3.7,"Analytica
3.7","Baltimore, MD",39.3051,-76.6144,MD,IT Services
DATA ANALYST,42000,72000,57000,3.1,"Maryland Department of Health & Mental Hygiene
3.1","Baltimore, MD",39.3051,-76.6144,MD,State & Regional Agencies
Data Analyst - Healthcare,42000,72000,57000,3.6,"Next Phase Solutions and Services
3.6","Columbia, MD",39.2004,-76.859,MD,IT Services
Junior Data Analyst,42000,72000,57000,5.0,"Staffigo Technical Services, LLC
5.0","Baltimore, MD",39.3051,-76.6144,MD,IT Services
Business Data Analyst,42000,72000,57000,4.8,"SIRA Consulting Inc
4.8","Baltimore, MD",39.3051,-76.6144,MD,IT Services
DATA ANALYST,42000,72000,57000,3.0,"MD Dept of Public Safety & Correctional Services
3.0","Towson, MD",39.3944,-76.619,MD,State & Regional Agencies
Data Analyst,42000,72000,57000,3.5,"Johns Hopkins Hospital
3.5","Baltimore, MD",39.3051,-76.6144,MD,Health Care Services & Hospitals
Data Analyst II (Healthcare Analytics),42000,71000,56500,3.3,"Centene Corporation
3.3","Detroit, MI",42.3834,-83.1024,MI,Insurance Carriers
Data and Policy Analyst,42000,71000,56500,3.3,"The Education Trust
3.3","Royal Oak, MI",42.5084,-83.1539,MI,Social Assistance
Data Analyst II (Healthcare Analytics),42000,71000,56500,2.0,"Corporate
2.0","Detroit, MI",42.3834,-83.1024,MI,N/A
Senior Data Analyst,42000,71000,56500,3.4,"Epsilon
3.4","Southfield, MI",42.4765,-83.2605,MI,Advertising & Marketing
Senior Claims Data Analyst,42000,71000,56500,2.6,"MedSeek
2.6","Rochester Hills, MI",42.6645,-83.1563,MI,Computer Hardware & Software
Oncology Data Analyst,42000,71000,56500,3.2,"Beaumont Health
3.2","Dearborn, MI",42.3127,-83.2129,MI,Health Care Services & Hospitals
Data Analyst III (IT),42000,71000,56500,3.1,"Strategic Staffing Solutions
3.1","Detroit, MI",42.3834,-83.1024,MI,Staffing & Outsourcing
Data Analyst,42000,71000,56500,-1.0,AccumTech,"Livonia, MI",42.3972,-83.3733,MI,N/A
Sr. Data Analyst,42000,71000,56500,3.1,"Strategic Staffing Solutions
3.1","Detroit, MI",42.3834,-83.1024,MI,Staffing & Outsourcing
Sr. Data Warehouse Analyst,42000,71000,56500,4.3,"HCL Global Systems
4.3","Farmington, MI",42.4614,-83.3784,MI,Consulting
Expert Data Validation and Audit Analyst,42000,71000,56500,3.1,"Advantasure
3.1","Southfield, MI",42.4765,-83.2605,MI,Enterprise Software & Network Solutions
Senior Business Data Analyst,42000,71000,56500,3.6,"ICONMA
3.6","Detroit, MI",42.3834,-83.1024,MI,Staffing & Outsourcing
